"NodeID";"NodeID";"NodeID";"TO Stop Key";"Successor";"Stage Type";"Stage Category";"Error on Node Instance";"Decimal Value";"Duration";"Means of Transport";"Transportation Mode";"Transportation Mode Category";"Not Relevant for Planning";"Relevant for ADR DG Exemption";"No ADR Exemption";"Planning Block";"Execution Block";"Predecessor Doc. Block";"Predecessor Doc. Block";"Shipping Type";"MTr from Transportation Proposal";"Carrier Party BP GUID";"Carrier";"SCAC";"Airline Code";"AWB Prefix";"Transportation Mode";"Transportation Mode Category";"Preferred Equipment Group";"Preferred Equipment Type";"Plan. and Exec. Org.";"Plan. and Exec. Group";"Agrmt Prtnr Function";"Role Code of Other Agreement Party";"Voyage";"Airline Code/Flight Number";"Vessel";"IMO Ship Identification Number";"Country/Region Key";"Schedule Key";"Aircraft Type";"Flight Number";"Space Allocation Action Code";"Space Allocation Advice Code";"Origin of Entry";"Allotment ID";"Successor Category of Stop";"Order Relationship";"Person Responsible";"Planning Status";"Organization Interaction Status";"Org. Interaction Requested By";"Rejection Reason Code";"Customs Activity";"Business Partner";"Invoicing Carrier";"SCAC";"Stage Invoicing Carrier Level";"Agreement";"Agreement Item No.";"NodeID";"NodeID";"Bill-To Party";"Bill-To Party";"External Reference Number";"Company Code Paying the Trp. Service";"Company Org. Paying the Trp. Service";"External Planning Relevance";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Maximum Utilization";"Driver Assignment Status";"Calculated CO₂ Emissions";"Calculated CO₂ Emissions UoM";"Allocation Method for CO₂ Emissions";"Dummy function in length 1";"Lenkzeitpause";"Data Aging Filter";
"005056AB7BFC1FD0AFCFBD935F353A14";"005056AB7BFC1FD0AFCFBD935F2D1A14";"005056AB7BFC1FD0AFCFBD935F34FA14";"005056AB7BFC1FD0AFCFBD935F351A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F355A14";"005056AB7BFC1FD0AFCFBD935F2D1A14";"005056AB7BFC1FD0AFCFBD935F349A14";"005056AB7BFC1FD0AFCFBD935F34FA14";"160";"";"";"";"0.649057";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"38.00";"14.30";"38.00";"0";"0";"N";"0.14187019584211";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F35BA14";"005056AB7BFC1FD0AFCFBD935F2D1A14";"005056AB7BFC1FD0AFCFBD935F357A14";"005056AB7BFC1FD0AFCFBD935F359A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F35DA14";"005056AB7BFC1FD0AFCFBD935F2D1A14";"005056AB7BFC1FD0AFCFBD935F351A14";"005056AB7BFC1FD0AFCFBD935F357A14";"170";"";"";"";"0.469508";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"18.00";"7.46";"18.00";"0";"0";"N";"0.10069711052632";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F363A14";"005056AB7BFC1FD0AFCFBD935F2D1A14";"005056AB7BFC1FD0AFCFBD935F35FA14";"005056AB7BFC1FD0AFCFBD935F361A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F365A14";"005056AB7BFC1FD0AFCFBD935F2D1A14";"005056AB7BFC1FD0AFCFBD935F359A14";"005056AB7BFC1FD0AFCFBD935F35FA14";"180";"";"";"";"4.479053";"0:02";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"8.00";"4.47";"8.00";"0";"0";"N";"0.95262385121053";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F369A14";"005056AB7BFC1FD0AFCFBD935F2D1A14";"005056AB7BFC1FD0AFCFBD935F361A14";"005056AB7BFC1FD0AFCFBD935F367A14";"190";"";"";"";"28.538365";"0:19";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"5.99305665";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F375A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F371A14";"005056AB7BFC1FD0AFCFBD935F373A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F377A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F36FA14";"005056AB7BFC1FD0AFCFBD935F371A14";"10";"";"";"";"1.892253";"0:01";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"242.00";"97.72";"242.00";"0";"0";"N";"0.50831891115789";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F37DA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F379A14";"005056AB7BFC1FD0AFCFBD935F37BA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F37FA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F373A14";"005056AB7BFC1FD0AFCFBD935F379A14";"20";"";"";"";"0.190808";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"225.00";"89.21";"225.00";"0";"0";"N";"0.05028292926316";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F385A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F381A14";"005056AB7BFC1FD0AFCFBD935F383A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F387A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F37BA14";"005056AB7BFC1FD0AFCFBD935F381A14";"30";"";"";"";"0.538742";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"199.00";"79.74";"199.00";"0";"0";"N";"0.13891037147368";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F38DA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F389A14";"005056AB7BFC1FD0AFCFBD935F38BA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F38FA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F383A14";"005056AB7BFC1FD0AFCFBD935F389A14";"40";"";"";"";"0.345873";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"171.00";"69.91";"171.00";"0";"0";"N";"0.08714179215789";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F395A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F391A14";"005056AB7BFC1FD0AFCFBD935F393A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F397A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F38BA14";"005056AB7BFC1FD0AFCFBD935F391A14";"50";"";"";"";"0.757397";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"138.00";"63.07";"138.00";"0";"0";"N";"0.187714867";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F39DA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F399A14";"005056AB7BFC1FD0AFCFBD935F39BA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F39FA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F393A14";"005056AB7BFC1FD0AFCFBD935F399A14";"60";"";"";"";"0.484167";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"137.00";"59.30";"137.00";"0";"0";"N";"0.11890122221053";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3A5A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3A1A14";"005056AB7BFC1FD0AFCFBD935F3A3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3A7A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F39BA14";"005056AB7BFC1FD0AFCFBD935F3A1A14";"70";"";"";"";"1.346874";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"135.00";"56.49";"135.00";"0";"0";"N";"0.32849547978947";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3ADA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3A9A14";"005056AB7BFC1FD0AFCFBD935F3ABA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3AFA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3A3A14";"005056AB7BFC1FD0AFCFBD935F3A9A14";"80";"";"";"";"0.793870";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"124.00";"50.35";"124.00";"0";"0";"N";"0.19069593052632";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3B5A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3B1A14";"005056AB7BFC1FD0AFCFBD935F3B3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3B7A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3ABA14";"005056AB7BFC1FD0AFCFBD935F3B1A14";"90";"";"";"";"0.584482";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"115.00";"41.58";"115.00";"0";"0";"N";"0.13732250778947";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3BDA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3B9A14";"005056AB7BFC1FD0AFCFBD935F3BBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3BFA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3B3A14";"005056AB7BFC1FD0AFCFBD935F3B9A14";"100";"";"";"";"0.544064";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"104.00";"34.21";"104.00";"0";"0";"N";"0.12542106947368";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3C5A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3C1A14";"005056AB7BFC1FD0AFCFBD935F3C3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3C7A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3BBA14";"005056AB7BFC1FD0AFCFBD935F3C1A14";"110";"";"";"";"0.913279";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"90.00";"28.86";"90.00";"0";"0";"N";"0.20760273689474";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3CDA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3C9A14";"005056AB7BFC1FD0AFCFBD935F3CBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3CFA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3C3A14";"005056AB7BFC1FD0AFCFBD935F3C9A14";"120";"";"";"";"0.573738";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"63.00";"21.23";"63.00";"0";"0";"N";"0.12779259031579";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3D5A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3D1A14";"005056AB7BFC1FD0AFCFBD935F3D3A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3D7A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3CBA14";"005056AB7BFC1FD0AFCFBD935F3D1A14";"130";"";"";"";"0.277060";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"55.00";"20.09";"55.00";"0";"0";"N";"0.06152190210526";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3DDA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3D9A14";"005056AB7BFC1FD0AFCFBD935F3DBA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3DFA14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3D3A14";"005056AB7BFC1FD0AFCFBD935F3D9A14";"140";"";"";"";"0.288209";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"26.00";"9.74";"26.00";"0";"0";"N";"0.06220763731579";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3E3A14";"005056AB7BFC1FD0AFCFBD935F36BA14";"005056AB7BFC1FD0AFCFBD935F3DBA14";"005056AB7BFC1FD0AFCFBD935F3E1A14";"150";"";"";"";"3.137512";"0:02";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0.65887752";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3EFA14";"005056AB7BFC1FD0AFCFBD935F3E5A14";"005056AB7BFC1FD0AFCFBD935F3EBA14";"005056AB7BFC1FD0AFCFBD935F3EDA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3F1A14";"005056AB7BFC1FD0AFCFBD935F3E5A14";"005056AB7BFC1FD0AFCFBD935F3E9A14";"005056AB7BFC1FD0AFCFBD935F3EBA14";"10";"";"";"";"0.218610";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"243.00";"97.89";"243.00";"0";"0";"N";"0.05874856105263";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3F7A14";"005056AB7BFC1FD0AFCFBD935F3E5A14";"005056AB7BFC1FD0AFCFBD935F3F3A14";"005056AB7BFC1FD0AFCFBD935F3F5A14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3F9A14";"005056AB7BFC1FD0AFCFBD935F3E5A14";"005056AB7BFC1FD0AFCFBD935F3EDA14";"005056AB7BFC1FD0AFCFBD935F3F3A14";"20";"";"";"";"0.285109";"";"";"01";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"L";"01";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"234.00";"96.05";"234.00";"0";"0";"N";"0.07630417184211";"KG";"DIST_WT";"";"";"";
"005056AB7BFC1FD0AFCFBD935F3FFA14";"005056AB7BFC1FD0AFCFBD935F3E5A14";"005056AB7BFC1FD0AFCFBD935F3FBA14";"005056AB7BFC1FD0AFCFBD935F3FDA14";"";"";"";"";"0";"";"";"01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";"";"";"";"";"";"";"00000000000000000000000000000000";"";"";"";"";"";"";"I";"03";"";"U";"";"";"";"";"";"";"";"";"";"0";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"";"";"";"0";"";"0";"0";"0";"0";"0";"N";"0";"";"";"";"";"";
